ACTSVR	Seed	Goodput_Mbps	RTX_Count	QueueAvg_pkts	QueueMax_pkts
48	12	7.852569	1	17870400	18.205915	1.000076	19.205991	0.007415	39
48	13	7.852586	1	17870400	18.205876	1.000076	19.205952	0.007135	39
48	14	7.852569	1	17870400	18.205915	1.000076	19.205991	0.0071	39
48	15	7.852569	1	17870400	18.205914	1.000076	19.205990	0.00735	39
48	16	7.852568	1	17870400	18.205918	1.000076	19.205994	0.00707	39
48	17	7.852568	1	17870400	18.205918	1.000076	19.205994	0.00744	39
48	18	7.852569	1	17870400	18.205915	1.000076	19.205991	0.0073	39
48	19	8.545255	1	19447200	18.206315	1.000076	19.206391	0.008515	39
64	0	7.852568	1	17870400	18.205918	1.000076	19.205994	0.00724	39
64	1	7.852586	1	17870400	18.205876	1.000076	19.205952	0.007575	39
64	2	7.852568	1	17870400	18.205916	1.000076	19.205992	0.00742	39
64	3	7.852569	1	17870400	18.205915	1.000076	19.205991	0.00743	39
64	4	9.236876	1	21024000	18.208753	1.000076	19.208829	0.008045	39
64	5	7.852569	1	17870400	18.205915	1.000076	19.205991	0.007445	39
64	6	7.852569	1	17870400	18.205915	1.000076	19.205991	0.00708	39
64	7	7.852553	1	17870400	18.205951	1.000076	19.206027	0.00744	39
64	8	7.852553	1	17870400	18.205951	1.000076	19.206027	0.00775	39
64	9	7.852569	1	17870400	18.205915	1.000076	19.205991	0.00713	39
64	10	7.852568	1	17870400	18.205916	1.000076	19.205992	0.00712	39
64	11	7.852568	1	17870400	18.205918	1.000076	19.205994	0.00742	39
64	12	7.852552	1	17870400	18.205953	1.000076	19.206029	0.007085	39
64	13	7.852568	1	17870400	18.205918	1.000076	19.205994	0.00729	39
64	14	7.852569	1	17870400	18.205915	1.000076	19.205991	0.007145	39
64	15	7.852568	1	17870400	18.205918	1.000076	19.205994	0.0076	39
64	16	9.594203	1	22075200	18.407116	1.000076	19.407192	0.010465	39
64	17	7.852551	1	17870400	18.205956	1.000076	19.206032	0.007385	39
64	18	7.852569	1	17870400	18.205915	1.000076	19.205991	0.006835	39
64	19	7.852569	1	17870400	18.205915	1.000076	19.205991	0.007285	39
