ACTSVR	Seed	Goodput_Mbps	RTX_Count	QueueAvg_pkts	QueueMax_pkts
8	0	7918.644068	0	4204800	0.004248	1.000076	1.004324	62.9302	199
8	1	7933.584906	0	4204800	0.004240	1.000076	1.004316	64.2326	198
8	2	7837.465051	0	4204800	0.004292	1.000076	1.004368	61.6047	199
8	3	7848.436771	0	4204800	0.004286	1.000076	1.004362	65.0698	199
8	4	7837.465051	0	4204800	0.004292	1.000076	1.004368	65.0465	199
8	5	11.200655	1	4204800	3.003253	1.000076	4.003329	0.0634635	199
8	6	7704.626661	0	4204800	0.004366	1.000076	1.004442	63.2727	199
8	7	7859.439252	0	4204800	0.004280	1.000076	1.004356	65.093	199
8	8	7720.541657	0	4204800	0.004357	1.000076	1.004433	62.9545	199
8	9	7881.537020	0	4204800	0.004268	1.000076	1.004344	64.093	199
8	10	8037.849462	0	4204800	0.004185	1.000076	1.004261	64.9048	199
8	11	7877.845433	0	4204800	0.004270	1.000076	1.004346	65.0698	199
8	12	7971.184834	0	4204800	0.004220	1.000076	1.004296	65.7143	199
8	13	7692.293620	0	4204800	0.004373	1.000076	1.004449	64.2955	198
8	14	7855.768333	0	4204800	0.004282	1.000076	1.004358	64.7442	199
8	15	7765.096953	0	4204800	0.004332	1.000076	1.004408	61.7727	198
8	16	7874.157303	0	4204800	0.004272	1.000076	1.004348	65.4186	199
8	17	11.200662	1	4204800	3.003251	1.000076	4.003327	0.0622315	199
8	18	7743.646409	0	4204800	0.004344	1.000076	1.004420	64.9773	199
8	19	7844.776119	0	4204800	0.004288	1.000076	1.004364	64.8837	199
16	0	9132.184064	0	8409600	0.007367	1.000076	1.007443	93.2973	199
16	1	8410.651331	0	8409600	0.007999	1.000076	1.008075	98.85	199
16	2	8698.836307	0	8409600	0.007734	1.000076	1.007810	87.7949	199
16	3	8769.134515	0	8409600	0.007672	1.000076	1.007748	87.4416	199
16	4	8822.029898	0	8409600	0.007626	1.000076	1.007702	86.8571	199
16	5	8712.354312	0	8409600	0.007722	1.000076	1.007798	90.0649	199
16	6	8668.573637	0	8409600	0.007761	1.000076	1.007837	90.5256	199
16	7	8687.603306	0	8409600	0.007744	1.000076	1.007820	85.1923	199
16	8	9268.053451	0	8409600	0.007259	1.000076	1.007335	105.589	199
16	9	8906.115965	0	8409600	0.007554	1.000076	1.007630	85.7368	199
16	10	8886.118082	0	8409600	0.007571	1.000076	1.007647	100.184	199
16	11	8920.286396	0	8409600	0.007542	1.000076	1.007618	98.9605	199
16	12	8504.209329	0	8409600	0.007911	1.000076	1.007987	93.519	199
16	13	8913.195548	0	8409600	0.007548	1.000076	1.007624	97.3158	199
16	14	8343.891852	0	8409600	0.008063	1.000076	1.008139	93.1358	199
16	15	9224.845742	0	8409600	0.007293	1.000076	1.007369	90.6849	199
16	16	8596.575518	0	8409600	0.007826	1.000076	1.007902	96.9494	199
16	17	9029.230976	0	8409600	0.007451	1.000076	1.007527	86.9467	199
16	18	8717.999222	0	8409600	0.007717	1.000076	1.007793	97.7922	199
16	19	20.990703	1	8409600	3.205076	1.000076	4.205152	0.132164	199
32	0	9441.032837	0	16819200	0.014252	1.000076	1.014328	112.035	199
32	1	9086.547812	0	16819200	0.014808	1.000076	1.014884	102.527	199
32	2	645.071841	1	16819200	0.208587	1.000076	1.208663	7.25407	199
32	3	9052.923367	0	16819200	0.014863	1.000076	1.014939	110.49	199
32	4	632.556390	1	16819200	0.212714	1.000076	1.212790	7.56747	199
32	5	8200.487567	0	16819200	0.016408	1.000076	1.016484	111.762	199
32	6	8619.705317	0	16819200	0.015610	1.000076	1.015686	108.34	199
32	7	9119.186716	0	16819200	0.014755	1.000076	1.014831	108.696	199
32	8	9173.900593	0	16819200	0.014667	1.000076	1.014743	109.102	199
32	9	9236.243822	0	16819200	0.014568	1.000076	1.014644	109	199
32	10	663.669097	1	16819200	0.202742	1.000076	1.202818	8.1425	199
32	11	625.784128	1	16819200	0.215016	1.000076	1.215092	7.11721	199
32	12	22.381691	1	16819200	6.011771	1.000076	7.011847	0.217273	199
32	13	641.216921	1	16819200	0.209841	1.000076	1.209917	7.57551	199
32	14	41.895435	1	16819200	3.211653	1.000076	4.211729	0.407105	199
32	15	8839.416634	0	16819200	0.015222	1.000076	1.015298	108.336	199
32	16	9236.877875	0	16819200	0.014567	1.000076	1.014643	109.911	199
32	17	9096.376420	0	16819200	0.014792	1.000076	1.014868	111.385	199
32	18	649.311618	1	16819200	0.207225	1.000076	1.207301	8.40859	199
32	19	8811.053631	0	16819200	0.015271	1.000076	1.015347	107.556	199
