ACTSVR	Seed	Goodput_Mbps	RTX_Count	QueueAvg_pkts	QueueMax_pkts
8	0	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	1	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	2	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	3	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	4	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	5	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.29412	3
8	6	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.01961	2
8	7	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.29412	3
8	8	6659.750544	0	4204800	0.005051	1.000076	1.005127	1.27451	2
8	9	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.29412	2
8	10	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	11	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	12	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	13	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	14	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.29412	3
8	15	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	16	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	17	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.29412	3
8	18	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
8	19	6675.610240	0	4204800	0.005039	1.000076	1.005115	1.27451	2
16	0	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.22917	2
16	1	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.375	2
16	2	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.39583	2
16	3	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.09375	2
16	4	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.25	3
16	5	7042.478802	0	8409600	0.009553	1.000076	1.009629	1.23958	2
16	6	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.22917	2
16	7	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.39583	3
16	8	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.375	2
16	9	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.375	2
16	10	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.39583	3
16	11	7043.953513	0	8409600	0.009551	1.000076	1.009627	1.375	2
16	12	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.375	2
16	13	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.38542	3
16	14	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.375	2
16	15	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.38542	3
16	16	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.23958	2
16	17	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.38542	2
16	18	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.23958	2
16	19	7052.814760	0	8409600	0.009539	1.000076	1.009615	1.22917	2
32	0	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.38172	3
32	1	7257.475728	0	16819200	0.018540	1.000076	1.018616	1.30108	2
32	2	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.37097	3
32	3	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.36022	2
32	4	7257.475728	0	16819200	0.018540	1.000076	1.018616	1.36022	2
32	5	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.44086	3
32	6	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.36022	2
32	7	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.43548	2
32	8	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.2957	2
32	9	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.29032	3
32	10	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.45161	3
32	11	7253.172336	0	16819200	0.018551	1.000076	1.018627	1.36559	3
32	12	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.43548	3
32	13	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.37634	3
32	14	7258.258712	0	16819200	0.018538	1.000077	1.018615	1.43011	2
32	15	7253.172336	0	16819200	0.018551	1.000076	1.018627	1.36022	2
32	16	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.43548	3
32	17	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.44086	2
32	18	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.36559	2
32	19	7257.867199	0	16819200	0.018539	1.000076	1.018615	1.43548	2
48	0	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.42029	3
48	1	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.30797	2
48	2	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.40217	2
48	3	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.4529	2
48	4	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.35145	2
48	5	7325.701426	0	25228800	0.027551	1.000076	1.027627	1.30797	3
48	6	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.30797	3
48	7	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.46739	3
48	8	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.4529	3
48	9	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.45652	3
48	10	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.40217	2
48	11	7328.893569	0	25228800	0.027539	1.000076	1.027615	1.41667	3
